datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-06-12 05:00:00,78871.0,26.55420576694427,1847229.0185466108,857.6922425500752,49799502.67248951,0.38183623782732473,33782.81542416161,0.3618661971773469,20761.388142578267,0,37270.93417073491,41600.06582926508,0,0,0,0,0,1.0,coal,363120.73743329674,289002.69532300904,0
2017-06-12 06:00:00,74118.0,25.498396563612896,1723910.2522221603,677.7415005728742,46488408.199237525,0.39441811995640574,30757.469413174385,0.28539830029130975,18927.875301461427,0,34714.35189991027,39403.64810008972,0,0,0,0,0,0.5,gas,337203.1314495738,272924.85708544875,0
2017-06-12 07:00:00,70316.0,25.17579370498657,1627724.0606712564,688.2927092076152,44610526.41400583,0.4101379126578189,29771.759475701263,0.32899660213154286,18174.958533323064,0,34050.51027443392,36265.489725566076,0,0,0,0,0,0.5,gas,330146.9421220088,250543.39407972587,0
2017-06-12 08:00:00,67448.0,25.037188816070557,1555694.5085742604,685.9120282127274,43043573.80452114,0.443090737697145,28031.91441004685,0.32591659044009746,17699.22185815179,0,33131.005548498615,34316.99445150137,0,0,0,0,0,0.5,gas,321442.1866683429,236842.61215647534,0
2017-06-12 09:00:00,67202.0,25.03285758528752,1549535.6446114134,912.3724469138992,42877811.36949695,0.5809146763220784,28008.589753255466,0.4489858432589203,17646.455486710005,0,32996.20972638922,34205.79027361076,0,0,0,0,0,1.0,coal,320203.8475385956,235957.15417782843,0
2017-06-12 10:00:00,69466.0,25.158660354614263,1606334.1111747278,655.1077574253886,44330861.409779646,0.4099703807651616,29830.104082254467,0.28796417001870006,18194.835085464063,0,34123.9840452318,35342.01595476819,0,0,0,0,0,0.5,gas,330881.4598812341,244072.85439501054,0
2017-06-12 11:00:00,74708.0,25.570990548784437,1738980.120868832,961.4093905562913,46751782.36972996,1.3568624526956865,30805.08011403097,0.7934856850351039,18970.224076554263,0,34772.428564720816,39935.57143527917,0,0,0,0,0,1.0,coal,337782.26133420086,276798.05659462494,0
2017-06-12 12:00:00,80405.0,26.836972579209696,1888210.0815665715,658.6690900593396,50918757.65499351,0.3611210419743978,34295.29729872007,0.2685636968030292,21276.456225749724,0,38322.986389887425,42082.01361011254,0,0,0,0,0,0.5,gas,373049.06867790554,292452.45529185166,0
2017-06-12 13:00:00,87245.0,28.367285164833067,2077224.9639000243,646.3591072732254,56709925.622776,0.3973836586063766,37002.3080598489,0.35040332048666256,23703.13234215807,0,42668.88638988743,44576.113610112545,0,0,0,0,0,0.5,gas,417835.9487284519,314624.93955012696,0
2017-06-12 14:00:00,92638.0,30.290733358247124,2234578.1083110534,900.947494266069,61308252.56041595,0.6384614511545504,40870.07840214112,0.41950058228753273,26505.622041207753,0,47274.21436552746,45363.78563447253,0,0,0,0,0,1.0,coal,462652.526665487,321960.60596080986,0
2017-06-12 15:00:00,101033.0,32.07077083222762,2492991.585057465,575.3017578125,67921242.15323155,0.0029072919860482216,44107.313471295325,0.04848271235823631,29548.59053827774,0,52905.246780098314,48127.75321990167,0,0,0,0,0,0.0,gas,517381.42201713915,349693.30611854285,0
2017-06-12 16:00:00,107979.0,33.115628650674324,2719111.331198181,902.419677734375,73313000.5911752,0.5932266712188721,46158.89734698136,0.22508418560028076,32102.745749179514,0,57234.317919380774,50744.68208061922,0,0,0,0,0,1.0,coal,560013.2160009134,376081.9390531451,0
2017-06-12 17:00:00,113951.0,34.48056750677494,2921113.106356405,558.8707275390625,77846122.8319219,0.0028248890303075314,47611.32713422509,0.3031812906265259,34544.449405015475,0,60141.246780098314,53809.75321990168,0,0,0,0,0,0.0,gas,590398.8485727727,407763.5506978764,0
2017-06-12 18:00:00,117817.0,35.32622752415857,3056301.880604074,610.6744384765625,80699856.66868998,0.0030915196985006332,48260.66695732198,0.12340210378170013,36931.63079123922,0,61784.246780098314,56032.75321990168,0,0,0,0,0,0.0,gas,607351.1384039342,431432.5728122324,0
2017-06-12 19:00:00,120048.0,35.90594746875763,3135916.1396406754,588.8353881835938,82125575.6902099,0.002975914627313614,48340.8087090076,0.32315775752067566,37400.855271231296,0,62123.246780098314,57924.75321990168,0,0,0,0,0,0.0,gas,610795.2170277059,451935.4898250977,0
2017-06-12 20:00:00,120663.0,36.20724642139551,3158068.8230656083,946.8243408203125,82486223.26501416,0.2167333960533142,48344.55430167706,1.710477352142334,37478.867986448466,0,62132.317919380774,58530.68208061922,0,0,0,0,0,1.0,coal,610887.4966493074,458464.6408868701,0
2017-06-12 21:00:00,120464.0,36.076167230606075,3150880.256759062,563.3245849609375,82366205.28023584,0.0028466996736824512,48342.02455727178,0.033187136054039,37451.254502562195,0,62123.246780098314,58340.75321990168,0,0,0,0,0,0.0,gas,610795.2170277059,456397.4177203178,0
2017-06-12 22:00:00,120971.0,36.333160026372866,3169240.33554087,637.36279296875,82706416.88649423,0.0032176165841519833,48360.26231611834,0.15078240633010864,37642.96679987971,0,62201.246780098314,58769.75321990168,0,0,0,0,0,0.0,gas,611588.7017555654,461286.9979529969,0
2017-06-12 23:00:00,119690.0,35.850479340553285,3123064.9851849293,559.6097412109375,81915501.18332292,0.0028281528502702713,48339.74728078497,0.032994188368320465,37288.363675313994,0,62123.246780098314,57566.75321990168,0,0,0,0,0,0.0,gas,610795.2170277059,448038.6340219962,0
2017-06-13 00:00:00,118330.0,35.44268749201351,3074471.522238702,945.6353149414062,81122302.84107225,0.22005105018615723,48335.14891695513,0.1923033893108368,37026.658342785966,0,62120.317919380774,56209.68208061922,0,0,0,0,0,1.0,coal,610765.461197059,433373.7872291476,0
2017-06-13 01:00:00,113278.0,34.35961718317661,2897978.283872902,937.882080078125,77251120.96114354,0.4285350441932678,47364.244142140386,0.2542107403278351,34362.51836179069,0,59565.317919380774,53712.68208061922,0,0,0,0,0,1.0,coal,584595.2581257911,406745.9257598788,0
2017-06-13 02:00:00,111543.0,34.01938223886445,2838475.401781867,565.6397705078125,76139656.25060055,0.002858319552615285,47207.71047733853,0.04756837710738182,33860.446064918906,0,59209.246780098314,52333.75321990168,0,0,0,0,0,0.0,gas,581007.1568804204,392315.42992506694,0
2017-06-13 03:00:00,104159.0,32.382287631423644,2596959.1820650245,942.8526611328052,70436053.48175347,0.26832813024520336,45280.22613277167,0.933632403612132,30600.825906586648,0,55052.72599967654,49106.274000323436,0,0,0,0,0,1.0,coal,538608.6057506804,359815.51662769855,0
2017-06-13 04:00:00,95661.0,30.34279328600684,2330152.2756144092,741.5747743495397,64043903.53576866,0.2830595281932362,42509.81991495532,0.30661721882290505,27792.43012315776,0,50273.78638988744,45387.21361011256,0,0,0,0,0,0.5,gas,491888.8454538893,322201.83765357034,0
2017-06-13 05:00:00,87232.0,27.740246714793887,2087153.5941394658,991.6309875132627,57025583.00809366,1.3993390619256285,36651.241670876865,0.7075071304269553,23849.132422969866,0,43645.92796286989,43586.072037130085,0,0,0,0,0,1.0,coal,426909.18010977894,306175.9973274539,0
2017-06-13 06:00:00,80895.0,26.263127361934473,1915315.7896679384,982.1272933362548,51703869.32751632,1.6008808338053582,34489.78956345518,0.3978437873619334,21769.8690587034,0,39472.46266074277,41422.53733925723,0,0,0,0,0,1.0,coal,384367.5408150203,287711.47845120245,0
2017-06-13 07:00:00,75567.0,25.336392558553943,1778078.5533882508,676.0528963482099,48181724.03349574,0.3854583264753692,31242.19925090218,0.28895293688991625,19606.223337887703,0,36997.405548498624,38569.594451501376,0,0,0,0,0,0.5,gas,358933.3222440553,266966.5137459853,0
2017-06-13 08:00:00,72290.0,25.158660354614263,1695413.9665226673,651.9056471876397,46856838.02619668,0.37986225035674454,31297.993728319685,0.2769398130081932,19463.108121832498,0,36857.639152120166,35432.360847879834,0,0,0,0,0,0.5,gas,357641.8169396882,244689.9906820782,0
2017-06-13 09:00:00,71674.0,25.13327199172974,1679923.2968803854,651.7025221876397,46563336.20741226,0.3798611427813727,31094.391373527054,0.27969387728500766,19396.472473095022,0,36721.305548498625,34952.694451501375,0,0,0,0,0,0.5,gas,356410.9328415278,241413.9264207224,0
2017-06-13 10:00:00,73220.0,25.17818083989114,1718819.5378608597,657.4814986280694,47169227.408789285,0.3798901619196828,31239.10791435898,0.2848448757619004,19450.39511978315,0,36777.355939542555,36442.644060457445,0,0,0,0,0,0.5,gas,356842.7977197538,251876.632157357,0
2017-06-13 11:00:00,76707.0,25.482957508087157,1807029.4419049846,656.9751073845653,48912834.52409391,0.366678238552862,32201.00865349456,0.2719736401356927,20177.20294317952,0,37428.10554849862,39278.89445150137,0,0,0,0,0,0.5,gas,363757.81684543315,272016.25514347624,0
2017-06-13 12:00:00,81915.0,26.55420576694427,1942275.8400322227,854.0604171069865,52566556.28900483,0.3580478390672907,35449.72060214618,0.3537580180406395,22156.544866033684,0,40314.934170734916,41600.06582926508,0,0,0,0,0,1.0,coal,392800.11448100477,289002.69532300904,0
2017-06-13 13:00:00,88477.0,27.96435125608399,2121818.971753855,891.2459402310064,57948853.82257407,0.7832945470447981,37560.3743702123,0.4097460834872538,24365.22099417404,0,44166.72599967655,44310.274000323436,0,0,0,0,0,1.0,coal,432555.9784203551,312281.0499433571,0
2017-06-13 14:00:00,94006.0,29.476705434107117,2280589.572215863,878.6223950183071,62522222.001942314,0.4311291422294581,41864.26397463638,0.4641250653800038,26933.24664961273,0,48681.725999676564,45324.274000323436,0,0,0,0,0,1.0,coal,475986.7134394332,321577.78214111866,0
2017-06-13 15:00:00,100241.0,31.972323831558228,2467617.107788829,554.118408203125,67352021.96586701,0.002798021538183093,43924.691452185085,0.13888494670391083,29051.140811292255,0,52520.246780098314,47720.75321990167,0,0,0,0,0,0.0,gas,513737.9007082402,345424.6513096709,0
2017-06-13 16:00:00,107331.0,33.115628650674324,2697652.403832544,902.419677734375,72728232.64000332,0.5932266712188721,45774.48646403153,0.22508418560028076,31956.891196910532,0,56586.317919380774,50744.68208061922,0,0,0,0,0,1.0,coal,553730.5750173319,376081.9390531451,0
2017-06-13 17:00:00,112503.0,34.33237753486633,2871355.4045802657,588.8455200195312,76663717.89448291,0.0029768263921141624,47210.35863636765,0.0396910198032856,34121.233474438974,0,59209.246780098314,53293.75321990168,0,0,0,0,0,0.0,gas,581007.1568804204,402036.64992505556,0
2017-06-13 18:00:00,115851.0,34.94559711938771,2987239.816656874,939.6000366210938,79251571.56803791,0.346304714679718,47944.15669549614,0.22942322492599487,35893.50906243058,0,60920.317919380774,54930.68208061922,0,0,0,0,0,1.0,coal,598691.2994445739,419516.24632414884,0
2017-06-13 19:00:00,119599.0,35.850479340553285,3119802.5915649394,559.6097412109375,81864576.69687273,0.0028281528502702713,48339.489918875595,0.032994188368320465,37285.36120417248,0,62123.246780098314,57475.75321990168,0,0,0,0,0,0.0,gas,610795.2170277059,447093.87818646303,0
2017-06-13 20:00:00,121768.0,36.747814111718064,3198430.949615186,522.53857421875,83239334.68886794,0.0026399611961096525,48404.543307499756,1.0575380325317383,38089.473628018895,0,62396.246780098314,59371.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,467786.60705539805,0
2017-06-13 21:00:00,121838.0,36.747814111718064,3201003.2966030063,522.53857421875,83275912.38906325,0.0026399611961096525,48404.728104783484,1.0575380325317383,38163.50129029612,0,62396.246780098314,59441.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,468465.003823968,0
2017-06-13 22:00:00,120261.0,35.93280829811547,3143568.7606212622,568.184326171875,82245981.07529517,0.002871386706829071,48341.417084968205,0.052444830536842346,37424.74677787035,0,62123.246780098314,58137.75321990168,0,0,0,0,0,0.0,gas,610795.2170277059,454168.37979862833,0
2017-06-13 23:00:00,117786.0,35.295967831611634,3055206.97721602,524.871337890625,80681520.2788303,0.002659142715856433,48260.574116091215,0.3680643141269684,36926.110095643664,0,61784.246780098314,56001.75321990168,0,0,0,0,0,0.0,gas,607351.1384039342,431092.2501101263,0
2017-06-14 00:00:00,114847.0,34.86105844790834,2952204.308392607,553.992431640625,78585454.3568927,0.00279930979013443,47850.595586473966,0.9677335023880005,35246.87951587314,0,60656.246780098314,54190.75321990168,0,0,0,0,0,0.0,gas,596025.5105410039,411763.23693389964,0
2017-06-14 01:00:00,112644.0,34.34431613063813,2876197.04667071,609.7330322265625,76748104.28702176,0.003081961302086711,47210.785210137314,0.26226213574409485,34141.31286431687,0,59209.246780098314,53434.75321990168,0,0,0,0,0,0.0,gas,581007.1568804204,403602.42016038304,0
2017-06-14 02:00:00,108785.0,33.190284288365795,2745854.6955813253,1050.7860107421875,73963951.08197638,0.6118167638778687,46440.4646638987,1.0430251359939575,32582.952996039832,0,57694.317919380774,51090.68208061922,0,0,0,0,0,1.0,coal,565140.9657308289,379303.03436907835,0
2017-06-14 03:00:00,101510.0,32.10301289574996,2511526.83075464,725.5125122070312,68311051.99168718,0.33797594881616533,44366.701994123854,0.1358941551297903,29639.02360300671,0,53290.246780098314,48219.753219901686,0,0,0,0,0,0.5,gas,521000.8430080831,350675.5265321444,0
2017-06-14 04:00:00,92537.0,29.358817725694124,2235287.7375229453,869.3464092107919,61213566.819404736,0.4820334047956682,41095.04064199092,0.6256197376943267,26033.04842242401,0,47212.725999676586,45324.274000323436,0,0,0,0,0,1.0,coal,461898.1244465474,321577.78214111866,0
2017-06-14 05:00:00,85145.0,27.46195569331227,2026090.325474205,905.0926724647702,55157765.68363832,0.3935586528356385,36009.18124856124,0.3703089528272204,22902.5839402515,0,42539.18638988745,42605.81361011256,0,0,0,0,0,0.5,gas,415428.24468896183,296752.2825443016,0
2017-06-14 06:00:00,79072.0,25.945792812347413,1863207.506391356,659.0315563104773,50081535.03116259,0.3490423637445597,33539.20489534758,0.25465845064807346,20927.142015002853,0,37831.05472042056,41240.945279579464,0,0,0,0,0,0.5,gas,367831.55877512216,286403.2242250054,0
2017-06-14 07:00:00,74567.0,25.299161195024528,1747713.2050279756,919.8312427667474,47289718.45493188,0.39423779052267893,30877.52031393629,0.48491034611808853,19092.88353827937,0,36080.164316898954,38486.83568310107,0,0,0,0,0,1.0,coal,349711.22954747884,266327.49346144777,0
2017-06-14 08:00:00,70974.0,25.13327199172974,1657149.4798472333,651.5324469853513,45895999.82555594,0.38920745410993524,30788.046991111194,0.2785092073419126,18978.5745528309,0,36008.105548498635,34965.894451501386,0,0,0,0,0,0.5,gas,349142.0293828651,241504.04814752148,0
2017-06-14 09:00:00,70243.0,25.054389570056614,1638794.4059850988,651.6163092530799,45410441.83534554,0.40104831989964773,30076.785748255432,0.2812393938076638,18802.903968288487,0,35577.00554849863,34665.994451501385,0,0,0,0,0,0.5,gas,345202.6775044955,239447.75728405785,0
2017-06-14 10:00:00,72094.0,25.1695571808014,1685322.735864141,657.2198249150388,46333882.46707005,0.38923598436210133,30921.414963092095,0.2853153429851862,19013.59324804699,0,36063.995847914346,36030.004152085676,0,0,0,0,0,0.5,gas,349584.920232475,248834.71436328004,0
2017-06-14 11:00:00,75360.0,25.364325534820562,1767810.3663518627,652.8044308795256,47839294.12559001,0.3872807893151778,31297.368253834975,0.2727004097564222,19425.57690096768,0,36484.205548498634,38875.79445150139,0,0,0,0,0,0.5,gas,353859.8662091408,269214.660154327,0
2017-06-14 12:00:00,81342.0,26.66220072345692,1922919.5536648163,993.4015046089435,51998795.29289106,1.3179041090640138,35156.89470722488,0.5171978745158314,21747.78309366708,0,39741.93417073493,41600.06582926508,0,0,0,0,0,1.0,coal,386650.7710535958,289002.69532300904,0
2017-06-14 13:00:00,87620.0,27.96435125608399,2094729.492066077,889.8026279808211,57147467.72611507,0.7959101056082003,37114.48786525379,0.40691273049659077,23889.023658909362,0,43309.72599967657,44310.274000323436,0,0,0,0,0,1.0,coal,423908.0517734018,312281.0499433571,0
2017-06-14 14:00:00,93526.0,29.50717665323877,2264416.347644949,1022.4438542092771,62055783.57339922,0.45360396436026607,41649.42766919847,0.47165848301987257,26617.464563139936,0,48201.725999676586,45324.274000323436,0,0,0,0,0,1.0,coal,470917.8951245382,321577.78214111866,0
2017-06-14 15:00:00,101457.0,32.15582130930528,2506606.8068470415,874.9625854492188,68207092.82999228,0.6730414628982544,44202.01647596513,0.2233055979013443,29593.531367957596,0,53044.72599967655,48412.274000323436,0,0,0,0,0,1.0,coal,518692.679199326,352731.812142759,0
2017-06-14 16:00:00,107787.0,33.115628650674324,2712753.1304972516,902.419677734375,73139736.0130502,0.5932266712188721,46044.997826107334,0.22508418560028076,32059.52958554426,0,57042.317919380774,50744.68208061922,0,0,0,0,0,1.0,coal,558151.6927465189,376081.9390531451,0
2017-06-14 17:00:00,112824.0,34.351396647572244,2882379.8226994257,681.2610473632812,76850453.102158,0.0035960397217422724,47211.303024658984,0.5313148498535156,34219.97019593586,0,59209.246780098314,53614.75321990168,0,0,0,0,0,0.0,gas,581007.1568804204,405500.14221107285,0
2017-06-14 18:00:00,117897.0,35.362453819247925,3059129.031945677,622.5557250976562,80749056.02630633,0.003149624913930893,48260.91596808267,0.0844784826040268,36940.37140552913,0,61784.246780098314,56112.75321990168,0,0,0,0,0,0.0,gas,607351.1384039342,432345.4420377676,0
2017-06-14 19:00:00,121894.0,36.747814111718064,3203061.1741932626,522.53857421875,83305174.5492195,0.0026399611961096525,48404.875942610466,1.0575380325317383,38222.723420117894,0,62396.246780098314,59497.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,469007.72123882396,0
2017-06-14 20:00:00,122701.0,37.094592640957025,3232796.21629719,555.7797241210938,83752881.98928843,0.002808641642332077,48407.13769555043,0.6875342726707458,38728.58848631497,0,62396.246780098314,60304.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,477309.996002759,0
2017-06-14 21:00:00,122535.0,36.947043404072915,3226650.4698816226,599.9791870117188,83658980.50671442,0.0030283862724900246,48406.66325319998,0.32903650403022766,38652.32962689294,0,62396.246780098314,60138.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,475569.05469725083,0
2017-06-14 22:00:00,122931.0,37.247321785328005,3241337.910864036,630.2548828125,83885557.50926058,0.003185488749295473,48407.80820499875,0.1329578459262848,38850.63444912178,0,62396.246780098314,60534.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,479770.8473016101,0
2017-06-14 23:00:00,123036.0,37.369330692291264,3245260.357168376,876.9454956054688,83974940.73895161,2.69978666305542,48661.81502597482,3.4836931228637695,39179.80250787948,0,62396.246780098314,60639.75321990168,0,0,0,0,0,0.0,gas,613549.0426083028,481017.37237078097,0
2017-06-15 00:00:00,120739.0,36.24969243333979,3160820.8739352967,642.0078125,82556026.51478916,0.002892795018851757,48359.51394310295,0.42483922839164734,37599.7733389714,0,62201.246780098314,58537.75321990168,0,0,0,0,0,0.0,gas,611588.7017555654,458539.8573175724,0
2017-06-15 01:00:00,116337.0,34.992704552583916,3004224.699216215,602.8760986328125,79698764.96127276,0.0030460080597549677,48102.825123867035,0.2077082395553589,36004.39918536576,0,61378.246780098314,54958.75321990168,0,0,0,0,0,0.0,gas,603314.075257343,419830.2153093504,0
2017-06-15 02:00:00,111762.0,34.153869177114345,2845935.2046320983,568.0706176757812,76263704.1234194,0.0028699287213385105,47208.3372743974,0.04783214256167412,33870.88228561677,0,59209.246780098314,52552.75321990168,0,0,0,0,0,0.0,gas,581007.1568804204,394616.4084077838,0
2017-06-15 03:00:00,104897.0,32.5272453813224,2620921.81316087,996.0572509765625,70964140.11842713,0.10376700758934021,45431.669587089236,0.7437241673469543,30883.87027815687,0,55366.98858495998,49530.01141504001,0,0,0,0,0,1.0,coal,541750.9153078108,364205.2772203852,0
2017-06-15 04:00:00,96130.0,30.43260076389722,2344413.7489759997,879.5935701717652,64419076.12690758,0.4359628634522902,42649.524986466175,0.7647213146913895,28059.313236624395,0,50613.6991492574,45516.3008507426,0,0,0,0,0,1.0,coal,495123.716008087,323561.06951052195,0
2017-06-15 05:00:00,89109.0,28.069101971559746,2139494.586960603,725.2008352505377,58512442.09579788,0.33935931760178445,38131.970449977736,0.325064088274222,24604.333296504028,0,44788.48638988744,44320.513610112546,0,0,0,0,0,0.5,gas,438527.79456496035,312382.65968449594,0
2017-06-15 06:00:00,82412.0,26.742563864978706,1955532.151426862,938.0852074065479,52991176.168886855,0.595174001701289,35668.01022012678,0.7057857324537653,22321.638126067966,0,40811.934170734894,41600.06582926508,0,0,0,0,0,1.0,coal,397326.6862046402,289002.69532300904,0
2017-06-15 07:00:00,77864.0,25.628041955947875,1836602.5166051371,657.89393144355,49452577.28121202,0.36192424398820877,32488.432557261298,0.271048563946948,20351.812523853285,0,37580.70554849862,40283.29445150137,0,0,0,0,0,0.5,gas,365340.3643206631,279236.91136076703,0
2017-06-15 08:00:00,74381.0,25.23807121562958,1748091.6633830545,655.9768446974053,47641016.25625309,0.37988256320058883,31275.82779833047,0.286494754681025,19513.18187418769,0,36822.94678009832,37558.05321990168,0,0,0,0,0,0.5,gas,357296.54087087396,259836.6137146407,0
2017-06-15 09:00:00,72577.0,25.159450402379264,1702634.6629910264,657.2676924757257,46936892.21891468,0.3798893653478432,31262.838110710058,0.2848931322411041,19442.406751243958,0,36810.42305197084,35766.57694802916,0,0,0,0,0,0.5,gas,357171.89838139445,246994.10562711264,0
2017-06-15 10:00:00,74808.0,25.273540245056157,1758878.6616433593,652.8270644239678,47779432.911002435,0.3798666753031272,31244.392464204197,0.2796466974147002,19503.271208909406,0,36780.27886335331,38027.72113664669,0,0,0,0,0,0.5,gas,356871.8881388864,263144.4284983875,0
2017-06-15 11:00:00,78508.0,25.91205539703369,1853184.139365017,671.6437487271517,49787682.46117834,0.35713410529207623,32792.98744986643,0.28284560192217606,20535.70874331238,0,37756.954720420545,40751.045279579455,0,0,0,0,0,0.5,gas,367014.5957435251,282486.53448625025,0
2017-06-15 12:00:00,83688.0,27.184301908054696,1989855.0691723938,947.1759667080324,53812699.71876971,0.36597201286034897,35902.70696496403,0.4011490944158633,22708.231832835303,0,41386.55766779023,42301.44233220974,0,0,0,0,0,1.0,coal,403179.7008322039,293998.0646818126,0
2017-06-15 13:00:00,88854.0,27.96435125608399,2132361.5321773984,891.2459402310064,58288569.28038095,0.7832945470447981,37902.17336924809,0.4097460834872538,24515.77353569949,0,44543.72599967655,44310.274000323436,0,0,0,0,0,1.0,coal,436189.59198751877,312281.0499433571,0
2017-06-15 14:00:00,94073.0,29.476705434107117,2282564.511479948,878.6223950183071,62581287.57093196,0.4311291422294581,41896.85165460082,0.4641250653800038,26964.843218836253,0,48748.725999676564,45324.274000323436,0,0,0,0,0,1.0,coal,476619.65452336654,321577.78214111866,0
2017-06-15 15:00:00,101794.0,32.15582130930528,2517443.3186282776,874.9625854492188,68501955.22128867,0.6730414628982544,44428.83144896184,0.2233055979013443,29668.78535445035,0,53381.72599967655,48412.274000323436,0,0,0,0,0,1.0,coal,521860.8477030873,352731.812142759,0
2017-06-15 16:00:00,107490.0,33.115628650674324,2702917.7887880015,902.419677734375,72871717.36876309,0.5932266712188721,45868.80950475533,0.22508418560028076,31992.679582420977,0,56745.317919380774,50744.68208061922,0,0,0,0,0,1.0,coal,555272.1489623773,376081.9390531451,0
2017-06-15 17:00:00,113051.0,34.35961718317661,2890178.6507723206,937.882080078125,77038221.7289658,0.4285350441932678,47266.966687108514,0.2542107403278351,34304.81252373627,0,59338.317919380774,53712.68208061922,0,0,0,0,0,1.0,coal,582307.7967372031,406745.9257598788,0
2017-06-15 18:00:00,116404.0,34.992704552583916,3006569.210421238,602.8760986328125,79739157.65988116,0.0030460080597549677,48103.02920640704,0.2077082395553589,36018.315637415966,0,61378.246780098314,55025.75321990168,0,0,0,0,0,0.0,gas,603314.075257343,420579.59429952374,0
2017-06-15 19:00:00,117656.0,35.24357759167977,3050623.7471513413,925.60400390625,80588642.75443806,0.38098669052124023,48236.423755698175,0.8300668001174927,36845.21270386513,0,61721.317919380774,55934.68208061922,0,0,0,0,0,1.0,coal,606725.4049446738,430449.06963690824,0
2017-06-15 20:00:00,116726.0,35.172139280632614,3017862.2329081884,619.3497314453125,79932174.16774108,0.003132880199700594,48104.004798675895,0.1154862493276596,36080.66866145419,0,61378.246780098314,55347.75321990168,0,0,0,0,0,0.0,gas,603314.075257343,424160.2650755202,0
2017-06-15 21:00:00,116955.0,35.22626873500763,3025923.9938421617,573.9457397460938,80067066.70885184,0.0029007247649133205,48104.687132636565,0.989963710308075,36224.280305427725,0,61378.246780098314,55576.75321990168,0,0,0,0,0,0.0,gas,603314.075257343,426663.4273802933,0
2017-06-15 22:00:00,115794.0,34.94559711938771,2985247.917621069,939.6000366210938,79198014.36595051,0.346304714679718,47924.417326759394,0.22942322492599487,35880.4319386098,0,60863.317919380774,54930.68208061922,0,0,0,0,0,1.0,coal,598115.8864406524,419516.24632414884,0
2017-06-15 23:00:00,112993.0,34.35961718317661,2888185.7929756963,937.882080078125,76983824.56832127,0.4285350441932678,47242.111654545304,0.2542107403278351,34290.068300797255,0,59280.317919380774,53712.68208061922,0,0,0,0,0,1.0,coal,581723.3352370353,406745.9257598788,0
2017-06-16 00:00:00,108686.0,33.190284288365795,2742568.857436777,1050.7860107421875,73859923.2669129,0.6118167638778687,46379.894804274794,1.0430251359939575,32479.69350757643,0,57595.317919380774,51090.68208061922,0,0,0,0,0,1.0,coal,564023.3470327088,379303.03436907835,0
2017-06-16 01:00:00,106328.0,32.78430676126833,2664621.1562425466,854.949951171875,72104924.34687644,0.3554175794124603,45683.06680411875,0.6749585866928101,31643.597028547523,0,56379.72599967655,49948.274000323436,0,0,0,0,0,1.0,coal,551799.272958805,368183.3623212868,0
2017-06-16 02:00:00,104647.0,32.5272453813224,2609677.5615293584,996.0572509765625,70697958.09548493,0.10376700758934021,45401.863311716545,0.7437241673469543,30674.26545991786,0,55078.72599967655,49568.274000323436,0,0,0,0,0,1.0,coal,538604.0868724626,364593.7976020867,0
2017-06-16 03:00:00,98569.0,31.482675173679418,2417681.46360513,860.0975341796875,66019460.44077294,0.16039052605628967,43778.766838808406,0.3286108374595642,28627.33021450073,0,51378.68822107557,47190.311778924406,0,0,0,0,0,1.0,coal,502592.97495293483,339947.907900725,0
2017-06-16 04:00:00,90976.0,29.35145423924163,2187252.851028178,914.1351705092403,59815526.621300556,1.3402713793869871,39924.402909611345,0.4500960740722638,25267.260631792502,0,45651.72599967655,45324.274000323436,0,0,0,0,0,1.0,coal,446952.3067039732,321577.78214111866,0
2017-06-16 05:00:00,81820.0,26.836972579209696,1931426.6647639822,656.3071807942838,52149341.26188891,0.35945737225558466,35200.91275558407,0.2612325354628596,21844.703011364418,0,39628.08638988742,42191.91361011254,0,0,0,0,0,0.5,gas,385745.9705640398,293226.5675882422,0
2017-06-16 06:00:00,76607.0,25.710476802825923,1794345.3830696237,650.8876800054536,48181008.791835725,0.3778223354998157,32029.80488326426,0.3024809978837973,19639.42617100566,0,36108.30554849861,40498.694451501375,0,0,0,0,0,0.5,gas,350733.08345645777,280758.1309333713,0
2017-06-16 07:00:00,72781.0,25.23807121562958,1697049.3658974783,657.2157225409851,46206152.169389695,0.4034643622835353,30636.99425917317,0.28933470478991347,18736.991539755047,0,35283.746780098314,37497.25321990168,0,0,0,0,0,0.5,gas,342080.34955214313,259412.00931858353,0
2017-06-16 08:00:00,70679.0,25.158660354614263,1644099.7519535401,653.1445250312195,45418847.95910014,0.40344404943969103,30661.25785932299,0.2797797631170817,18688.29522232714,0,35319.03606423418,35359.963935765816,0,0,0,0,0,0.5,gas,342431.89028026705,244195.45513061105,0
